#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
585	TCONS_l2_00002364	chr1	-	17232	29370	29370	29370	4	17232,17914,18267,29320,	17742,18061,18366,29370,
585	TCONS_l2_00002365	chr1	-	17605	29370	29370	29370	7	17605,17914,18267,18496,18912,24737,29320,	17742,18061,18362,18554,19139,24891,29370,
585	TCONS_l2_00002367	chr1	-	89294	120932	120932	120932	4	89294,92090,112699,120774,	91629,92240,112804,120932,
585	TCONS_l2_00002369	chr1	-	89550	91105	91105	91105	2	89550,90286,	90050,91105,
585	TCONS_l2_00000957	chr1	-	91373	112736	112736	112736	3	91373,92090,112699,	91629,92240,112736,
585	TCONS_l2_00002370	chr1	-	92229	129217	129217	129217	4	92229,112699,120720,129054,	92240,112804,120932,129217,
585	TCONS_l2_00002371	chr1	-	110952	129173	129173	129173	3	110952,112699,129054,	111357,112804,129173,
586	TCONS_l2_00000001	chr1	+	134766	139723	139723	139723	2	134766,138260,	135294,139723,
586	TCONS_l2_00000002	chr1	+	134766	139723	139723	139723	2	134766,138308,	135342,139723,
586	TCONS_l2_00001922	chr1	+	134772	139697	139697	139697	2	134772,137177,	136299,139697,
586	TCONS_l2_00001923	chr1	+	134772	139697	139697	139697	4	134772,136370,136791,137133,	136225,136595,136937,139697,
586	TCONS_00000437	chr1	-	139789	140339	140339	140339	2	139789,140074,	139847,140339,
586	TCONS_00000438	chr1	-	141473	149707	149707	149707	2	141473,146385,	143011,149707,
586	TCONS_00000439	chr1	-	142807	146831	146831	146831	3	142807,146385,146641,	143011,146509,146831,
586	TCONS_00000119	chr1	+	160445	161525	161525	161525	2	160445,161313,	160690,161525,
586	TCONS_l2_00002376	chr1	-	164404	173864	173864	173864	6	164404,165883,168099,169048,172556,173752,	164791,165942,168165,169264,172688,173864,
586	TCONS_l2_00000959	chr1	-	165863	168167	168167	168167	2	165863,167958,	165942,168167,
586	TCONS_l2_00002377	chr1	-	165888	168767	168767	168767	3	165888,168099,168609,	165942,168165,168767,
586	TCONS_l2_00002378	chr1	-	227614	234484	234484	234484	2	227614,234354,	228776,234484,
586	TCONS_l2_00002379	chr1	-	227894	238558	238558	238558	3	227894,237053,238417,	228776,237955,238558,
586	TCONS_l2_00000960	chr1	-	230207	259183	259183	259183	5	230207,231300,237053,238417,259016,	230249,231385,237955,238567,259183,
586	TCONS_l2_00002381	chr1	-	257267	259121	259121	259121	2	257267,259016,	257672,259121,
587	TCONS_00000120	chr1	+	320161	321056	321056	321056	3	320161,320880,321031,	320653,320938,321056,
587	TCONS_l2_00001926	chr1	+	329783	334271	334271	334271	2	329783,334128,	329976,334271,
587	TCONS_l2_00001927	chr1	+	334139	342806	342806	342806	2	334139,342391,	334297,342806,
588	TCONS_l2_00001928	chr1	+	420205	421839	421839	421839	3	420205,420991,421395,	420296,421258,421839,
588	TCONS_l2_00001929	chr1	+	439364	453722	453722	453722	3	439364,446013,453644,	439568,446193,453722,
588	TCONS_l2_00001930	chr1	+	450886	453942	453942	453942	2	450886,453644,	451086,453942,
588	TCONS_l2_00001931	chr1	+	453216	453948	453948	453948	2	453216,453644,	453318,453948,
588	TCONS_00000121	chr1	+	459655	461954	461954	461954	3	459655,461153,461750,	459992,461288,461954,
588	TCONS_00000442	chr1	-	521368	523833	523833	523833	3	521368,522200,523496,	521738,522335,523833,
589	TCONS_00000124	chr1	+	529832	530595	530595	530595	2	529832,530462,	530136,530595,
589	TCONS_00000125	chr1	+	529838	532878	532878	532878	2	529838,532678,	530136,532878,
590	TCONS_l2_00002389	chr1	-	655437	659930	659930	659930	2	655437,659737,	655580,659930,
590	TCONS_00002275	chr1	-	684692	689194	689194	689194	2	684692,689042,	684761,689194,
590	TCONS_l2_00002390	chr1	-	694411	700305	700305	700305	2	694411,700102,	694503,700305,
590	TCONS_00000126	chr1	+	696290	697369	697369	697369	2	696290,697157,	696534,697369,
590	TCONS_l2_00002391	chr1	-	700244	714068	714068	714068	7	700244,701708,703927,704876,708355,709550,713663,	700627,701767,703993,705092,708487,709660,714068,
590	TCONS_l2_00000962	chr1	-	701706	714032	714032	714032	4	701706,703927,709550,713938,	701767,703993,709660,714032,
590	TCONS_l2_00000963	chr1	-	703928	705095	705095	705095	2	703928,704876,	703993,705095,
590	TCONS_l2_00000965	chr1	-	708327	714035	714035	714035	3	708327,709550,713938,	708487,709660,714035,
590	TCONS_l2_00000964	chr1	-	708327	713911	713911	713911	3	708327,709550,713663,	708487,709660,713911,
590	TCONS_l2_00000966	chr1	-	708379	743969	743969	743969	4	708379,709550,741178,743964,	708487,709660,741271,743969,
590	TCONS_l2_00000967	chr1	-	709547	714025	714025	714025	2	709547,713663,	709660,714025,
590	TCONS_l2_00000004	chr1	+	714142	740628	740628	740628	3	714142,739301,740155,	714472,739602,740628,
590	TCONS_l2_00000003	chr1	+	714142	719879	719879	719879	3	714142,717316,719749,	714472,717516,719879,
590	TCONS_l2_00001938	chr1	+	714161	717571	717571	717571	2	714161,717316,	714472,717571,
590	TCONS_l2_00001939	chr1	+	714435	740255	740255	740255	3	714435,739298,740155,	714472,739602,740255,
590	TCONS_l2_00001940	chr1	+	717324	720070	720070	720070	2	717324,719749,	717516,720070,
590	TCONS_l2_00000968	chr1	-	725921	745561	745561	745561	4	725921,741178,743953,745446,	727320,741271,744003,745561,
590	TCONS_l2_00002392	chr1	-	736258	745541	745541	745541	4	736258,741178,743953,745446,	736543,741271,744003,745541,
590	TCONS_l2_00001941	chr1	+	740178	742845	742845	742845	2	740178,742596,	740346,742845,
590	TCONS_l2_00001942	chr1	+	740311	745440	745440	745440	3	740311,742596,745001,	740346,742703,745440,
590	TCONS_l2_00000969	chr1	-	741030	745528	745528	745528	2	741030,745446,	741271,745528,
590	TCONS_l2_00000970	chr1	-	741182	745528	745528	745528	3	741182,743953,745444,	741271,744003,745528,
590	TCONS_l2_00002393	chr1	-	745488	753092	753092	753092	2	745488,752752,	745550,753092,
590	TCONS_00000129	chr1	+	752750	755214	755214	755214	2	752750,754102,	753582,755214,
590	TCONS_00001909	chr1	+	756055	757301	757301	757301	2	756055,756929,	756789,757301,
590	TCONS_00000779	chr1	+	756410	758975	758975	758975	2	756410,758659,	756669,758975,
590	TCONS_00001367	chr1	-	757785	759075	759075	759075	2	757785,758018,	757913,759075,
591	TCONS_00000444	chr1	-	803619	805581	805581	805581	4	803619,804006,804907,805465,	803910,804055,804955,805581,
591	TCONS_00000796	chr1	+	840486	841186	841186	841186	2	840486,841181,	841059,841186,
591	TCONS_00001368	chr1	-	843464	845308	845308	845308	2	843464,845255,	843762,845308,
591	TCONS_00000032	chr1	+	846814	850328	850328	850328	2	846814,847324,	846853,850328,
591	TCONS_00000134	chr1	+	849550	850351	850351	850351	2	849550,850182,	849824,850351,
591	TCONS_00000445	chr1	-	852249	855072	855072	855072	4	852249,853401,854204,854714,	853100,853490,854295,855072,
591	TCONS_00000446	chr1	-	852749	853914	853914	853914	2	852749,853401,	852866,853914,
591	TCONS_00002277	chr1	-	852818	853715	853715	853715	2	852818,853401,	853100,853715,
591	TCONS_00000073	chr1	-	852952	854817	854817	854817	4	852952,853401,854204,854714,	853100,853495,854295,854817,
592	TCONS_00000447	chr1	-	947376	948573	948573	948573	2	947376,948296,	947570,948573,
592	TCONS_l2_00000030	chr1	+	995079	1002533	1002533	1002533	4	995079,995659,998458,1001209,	995226,995773,998581,1002533,
592	TCONS_l2_00001952	chr1	+	995082	997436	997436	997436	5	995082,995656,995918,996399,997228,	995162,995773,996088,996497,997436,
592	TCONS_l2_00000031	chr1	+	995662	1001765	1001765	1001765	2	995662,1001209,	995773,1001765,
592	TCONS_l2_00001953	chr1	+	997587	998668	998668	998668	2	997587,998440,	998188,998668,
592	TCONS_l2_00001954	chr1	+	999874	1001654	1001654	1001654	2	999874,1001209,	999969,1001654,
592	TCONS_l2_00001955	chr1	+	999897	1001821	1001821	1001821	2	999897,1001328,	999969,1001821,
592	TCONS_l2_00000977	chr1	-	1006365	1009675	1009675	1009675	2	1006365,1009395,	1007955,1009675,
594	TCONS_00000799	chr1	+	1210338	1214764	1214764	1214764	3	1210338,1214447,1214710,	1210679,1214610,1214764,
594	TCONS_00000135	chr1	+	1210602	1215800	1215800	1215800	3	1210602,1214447,1215690,	1210679,1214528,1215800,
594	TCONS_00000136	chr1	+	1210616	1214773	1214773	1214773	2	1210616,1214447,	1210679,1214773,
595	TCONS_00000801	chr1	+	1317608	1318166	1318166	1318166	2	1317608,1317768,	1317691,1318166,
595	TCONS_00000802	chr1	+	1317652	1318166	1318166	1318166	3	1317652,1317768,1317998,	1317691,1317807,1318166,
596	TCONS_00000803	chr1	+	1533412	1536058	1536058	1536058	2	1533412,1536036,	1533695,1536058,
596	TCONS_00000804	chr1	+	1535652	1538401	1538401	1538401	2	1535652,1537466,	1536086,1538401,
596	TCONS_00000137	chr1	+	1535818	1545864	1545864	1545864	4	1535818,1542252,1542996,1544693,	1536086,1542862,1543166,1545864,
596	TCONS_00000033	chr1	+	1535818	1543166	1543166	1543166	3	1535818,1542252,1542996,	1536086,1542862,1543166,
596	TCONS_00000805	chr1	+	1540733	1542821	1542821	1542821	2	1540733,1542252,	1540742,1542821,
599	TCONS_l2_00000982	chr1	-	1870243	1877855	1877855	1877855	6	1870243,1871032,1871754,1873466,1875769,1877755,	1870427,1871206,1871842,1873595,1875891,1877855,
599	TCONS_00000074	chr1	-	1944651	1946969	1946969	1946969	2	1944651,1946803,	1946439,1946969,
599	TCONS_00001373	chr1	-	1945740	1946876	1946876	1946876	2	1945740,1946619,	1946439,1946876,
600	TCONS_00001374	chr1	-	1980668	1981566	1981566	1981566	2	1980668,1981036,	1980907,1981566,
600	TCONS_00000453	chr1	-	1980742	1981509	1981509	1981509	3	1980742,1981036,1981306,	1980907,1981105,1981509,
601	TCONS_00000454	chr1	-	2143609	2144013	2144013	2144013	2	2143609,2143987,	2143897,2144013,
601	TCONS_00000455	chr1	-	2143961	2152175	2152175	2152175	2	2143961,2151973,	2144083,2152175,
603	TCONS_00000456	chr1	-	2481358	2485684	2485684	2485684	2	2481358,2485539,	2481713,2485684,
603	TCONS_00000015	chr1	-	2481358	2484284	2484284	2484284	2	2481358,2482430,	2481713,2484284,
603	TCONS_00000075	chr1	-	2481358	2484284	2484284	2484284	3	2481358,2482011,2482430,	2481713,2482170,2484284,
603	TCONS_00000076	chr1	-	2481721	2484284	2484284	2484284	2	2481721,2482430,	2482170,2484284,
603	TCONS_00000807	chr1	+	2482414	2486841	2486841	2486841	2	2482414,2483441,	2483226,2486841,
603	TCONS_00001917	chr1	+	2482705	2483281	2483281	2483281	2	2482705,2482825,	2482729,2483281,
604	TCONS_l2_00000050	chr1	+	2496460	2497869	2497869	2497869	2	2496460,2497848,	2496699,2497869,
604	TCONS_l2_00001960	chr1	+	2497848	2508811	2508811	2508811	4	2497848,2499304,2500415,2508611,	2498044,2499493,2501327,2508811,
604	TCONS_l2_00000051	chr1	+	2499253	2508846	2508846	2508846	2	2499253,2508456,	2499287,2508846,
604	TCONS_00001378	chr1	-	2499406	2500424	2500424	2500424	2	2499406,2500408,	2500283,2500424,
604	TCONS_l2_00000052	chr1	+	2507864	2513404	2513404	2513404	2	2507864,2512998,	2509335,2513404,
604	TCONS_l2_00000053	chr1	+	2508111	2514998	2514998	2514998	3	2508111,2512998,2514808,	2509335,2513089,2514998,
604	TCONS_l2_00000054	chr1	+	2509301	2515741	2515741	2515741	3	2509301,2512998,2515563,	2509335,2513089,2515741,
604	TCONS_l2_00000055	chr1	+	2509304	2516050	2516050	2516050	4	2509304,2512998,2514808,2515563,	2509335,2513089,2514934,2516050,
604	TCONS_l2_00000056	chr1	+	2512864	2515959	2515959	2515959	3	2512864,2514808,2515563,	2513089,2514934,2515959,
604	TCONS_l2_00000057	chr1	+	2514580	2515948	2515948	2515948	2	2514580,2515563,	2514934,2515948,
604	TCONS_l2_00000991	chr1	-	2568356	2574635	2574635	2574635	4	2568356,2572210,2572707,2574006,	2571798,2572382,2573334,2574635,
605	TCONS_00001923	chr1	+	2693738	2695364	2695364	2695364	2	2693738,2694756,	2694005,2695364,
605	TCONS_00000457	chr1	-	2728414	2729257	2729257	2729257	2	2728414,2728799,	2728563,2729257,
605	TCONS_00000815	chr1	+	2730631	2734321	2734321	2734321	2	2730631,2734065,	2731016,2734321,
605	TCONS_00001924	chr1	+	2730631	2734321	2734321	2734321	2	2730631,2734020,	2731016,2734321,
605	TCONS_00000458	chr1	-	2730996	2731563	2731563	2731563	2	2730996,2731391,	2731253,2731563,
607	TCONS_00001379	chr1	-	2976094	2977309	2977309	2977309	3	2976094,2976793,2977064,	2976301,2976847,2977309,
607	TCONS_00000460	chr1	-	2976180	2978596	2978596	2978596	3	2976180,2977064,2977670,	2976847,2977168,2978596,
607	TCONS_00000459	chr1	-	2976180	2978315	2978315	2978315	4	2976180,2976793,2977670,2978154,	2976301,2976847,2977895,2978315,
607	TCONS_00002280	chr1	-	2976191	2977962	2977962	2977962	3	2976191,2976793,2977670,	2976301,2976847,2977962,
607	TCONS_00001380	chr1	-	2976992	2978038	2978038	2978038	2	2976992,2977670,	2977168,2978038,
612	TCONS_00002281	chr1	-	3539428	3541333	3541333	3541333	2	3539428,3541195,	3540120,3541333,
612	TCONS_00000461	chr1	-	3539753	3541307	3541307	3541307	3	3539753,3540871,3541195,	3540120,3541014,3541307,
614	TCONS_l2_00001962	chr1	+	3816935	3822096	3822096	3822096	3	3816935,3820528,3821794,	3817195,3820600,3822096,
614	TCONS_l2_00000063	chr1	+	3816936	3830508	3830508	3830508	3	3816936,3820507,3830255,	3817195,3820600,3830508,
614	TCONS_l2_00001964	chr1	+	3816967	3833877	3833877	3833877	2	3816967,3833050,	3817195,3833877,
614	TCONS_l2_00001963	chr1	+	3816967	3832009	3832009	3832009	4	3816967,3820528,3830255,3830958,	3817195,3820600,3830854,3832009,
614	TCONS_l2_00000064	chr1	+	3816984	3820585	3820585	3820585	2	3816984,3820528,	3817195,3820585,
614	TCONS_l2_00000065	chr1	+	3817083	3831216	3831216	3831216	2	3817083,3830958,	3817195,3831216,
614	TCONS_l2_00000066	chr1	+	3817249	3833764	3833764	3833764	2	3817249,3830255,	3817477,3833764,
614	TCONS_l2_00000067	chr1	+	3830623	3831026	3831026	3831026	2	3830623,3830958,	3830854,3831026,
615	TCONS_l2_00000068	chr1	+	4000552	4001192	4001192	4001192	2	4000552,4001053,	4000758,4001192,
615	TCONS_l2_00001965	chr1	+	4000672	4009411	4009411	4009411	3	4000672,4001053,4009086,	4000758,4001203,4009411,
615	TCONS_l2_00001966	chr1	+	4000676	4015322	4015322	4015322	3	4000676,4001053,4012312,	4000758,4001203,4015322,
615	TCONS_00000462	chr1	-	4007208	4009040	4009040	4009040	3	4007208,4008016,4008922,	4007388,4008655,4009040,
615	TCONS_l2_00000069	chr1	+	4008043	4009126	4009126	4009126	2	4008043,4009086,	4008584,4009126,
615	TCONS_00002282	chr1	-	4008043	4009026	4009026	4009026	2	4008043,4008922,	4008655,4009026,
615	TCONS_00001926	chr1	+	4037027	4058260	4058260	4058260	3	4037027,4056866,4058115,	4037162,4056992,4058260,
616	TCONS_00000823	chr1	+	4192616	4194185	4194185	4194185	2	4192616,4193887,	4192942,4194185,
619	TCONS_00000003	chr1	+	4472110	4484744	4484744	4484744	6	4472110,4475612,4476371,4482819,4483407,4484053,	4472692,4475647,4476608,4483247,4483508,4484744,
619	TCONS_00000824	chr1	+	4472238	4484708	4484708	4484708	5	4472238,4475612,4476371,4483113,4484053,	4472409,4475647,4476608,4483508,4484708,
619	TCONS_00000825	chr1	+	4472567	4484721	4484721	4484721	5	4472567,4475612,4476371,4483407,4484053,	4472692,4475647,4476608,4483508,4484721,
619	TCONS_00001927	chr1	+	4482999	4484708	4484708	4484708	2	4482999,4484053,	4483508,4484708,
620	TCONS_00000144	chr1	+	4611794	4612205	4612205	4612205	2	4611794,4612164,	4612109,4612205,
620	TCONS_00001381	chr1	-	4615910	4616444	4616444	4616444	2	4615910,4616308,	4616169,4616444,
620	TCONS_00000826	chr1	+	4631586	4644273	4644273	4644273	2	4631586,4643956,	4631689,4644273,
620	TCONS_00000827	chr1	+	4631588	4653707	4653707	4653707	3	4631588,4632529,4653111,	4631689,4632652,4653707,
620	TCONS_00000145	chr1	+	4631607	4643481	4643481	4643481	5	4631607,4632529,4642336,4643142,4643398,	4631689,4632652,4642634,4643238,4643481,
623	TCONS_00001932	chr1	+	5058061	5080898	5080898	5080898	3	5058061,5058654,5080794,	5058181,5058758,5080898,
623	TCONS_00001930	chr1	+	5058061	5075860	5075860	5075860	3	5058061,5058654,5075805,	5058125,5058758,5075860,
623	TCONS_00001931	chr1	+	5058061	5075860	5075860	5075860	3	5058061,5058654,5075805,	5058181,5058758,5075860,
623	TCONS_00001928	chr1	+	5058061	5063844	5063844	5063844	5	5058061,5058654,5062031,5062389,5063749,	5058125,5058758,5062137,5062446,5063844,
623	TCONS_00001929	chr1	+	5058061	5063844	5063844	5063844	5	5058061,5058654,5062031,5062389,5063749,	5058181,5058758,5062137,5062446,5063844,
623	TCONS_00001382	chr1	-	5058061	5058786	5058786	5058786	2	5058061,5058680,	5058232,5058786,
623	TCONS_00000828	chr1	+	5058071	5080898	5080898	5080898	3	5058071,5058654,5080794,	5058125,5058758,5080898,
623	TCONS_00000829	chr1	+	5062413	5064046	5064046	5064046	2	5062413,5063749,	5062446,5064046,
624	TCONS_l2_00002422	chr1	-	5146518	5150959	5150959	5150959	4	5146518,5148310,5150639,5150792,	5146629,5148433,5150687,5150959,
624	TCONS_l2_00001000	chr1	-	5146534	5148432	5148432	5148432	2	5146534,5148310,	5146629,5148432,
627	TCONS_00000830	chr1	+	5550601	5551645	5551645	5551645	2	5550601,5551201,	5551108,5551645,
628	TCONS_00000464	chr1	-	5647427	5728355	5728355	5728355	2	5647427,5728200,	5647635,5728355,
633	TCONS_l2_00001970	chr1	+	6296299	6299000	6299000	6299000	5	6296299,6297025,6297304,6297873,6298280,	6296396,6297210,6297405,6297908,6299000,
